Ticker,AAPL,AMGN,AMZN,AXP,BA,BTC-USD,CAT,CRM,CSCO,CVX,DIS,GC=F,GLD,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT,^IRX,^TNX,AAPL,AMGN,AMZN,AXP,BA,BTC-USD,CAT,CRM,CSCO,CVX,DIS,GC=F,GLD,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT,^IRX,^TNX
Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-21,169.9833374,262.3878784,178.1499939,224.7196808,187.6999969,65491.39063,355.1049805,305.5784302,47.45957947,143.4348145,115.1605301,2182.399902,201.9700012,400.6282349,381.0680237,182.8627319,182.1861115,147.5986023,191.5611115,57.85573578,273.6836548,86.97654724,117.7086639,423.8445435,97.81121063,91.39345551,154.8349609,342.0668335,220.3897247,477.5266418,286.6686096,36.15878677,60.47432327,5.228000164,4.270999908,106181300,2489400,32824300,3523700,7436400,44480350565,2616300,6083900,26102900,7899100,10353500,63,7396500,4613800,4212200,2983320,6013600,5915800,11203800,13067100,3653300,7886663,8156300,21296200,17176000,480372000,5211500,1332200,1730700,3693400,5057600,21868300,14265900,0,0
2024-03-22,170.8860016,261.6489258,178.8699951,221.6203918,188.8500061,63778.76172,348.8223267,304.9640198,47.36442947,143.249588,114.3414841,2158.100098,200.3500061,393.9561768,376.3239746,182.2724762,181.1797485,147.1058044,189.213028,57.87486649,272.8149109,86.09766388,117.9276581,423.2226257,91.05892181,94.24616241,154.643631,337.771637,218.7523499,475.9533081,279.6492004,36.00715637,59.90352631,5.21999979,4.217999935,71160100,2303100,27995400,2284700,7827000,41401116964,2052000,3779000,15022900,5974700,7144800,19,6918500,2190300,2910900,2187039,3988400,7248600,8108800,11502800,2556100,5321243,7022500,17648500,41837400,586719000,6393200,889300,844000,2847300,8744100,17816400,14029400,0,0
2024-03-23,,,,,,64062.20313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24738964812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-24,,,,,,67234.17188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27206630673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-25,169.4675751,266.0543823,179.7100067,221.6890106,191.4100037,69958.8125,346.7183228,303.2696838,47.26928329,144.9260406,117.7854462,2174.800049,200.9900055,392.1356201,369.7960815,180.2293701,179.2335358,147.096344,187.4808502,57.78876114,268.9441223,84.53342438,119.3178406,417.418335,90.95220184,94.95884705,153.2374115,336.9145813,219.8049622,471.8840027,277.6253662,36.45311737,59.60829926,5.217999935,4.252999783,54288300,2954400,29815500,2119500,12953000,42700139523,1774800,4141200,16191200,6058700,12103600,79,4034800,1683900,2683900,2080939,3718300,7498100,8620000,13144700,2985500,6680019,7605800,18060500,14548800,552136000,7145600,1168800,748400,2786100,8519200,14587200,14186600,0,0
2024-03-26,168.3368073,266.9544067,178.3000031,220.1491852,187.5,69987.83594,347.1469421,303.0417175,47.14558792,143.8145905,118.3479156,2175.600098,201.6399994,393.3363953,366.3441467,182.5176697,178.9582214,147.617569,188.3565826,57.9227066,268.9441223,82.75148773,119.5177917,416.223877,89.81711578,92.51894379,153.5818176,336.9145813,219.6100311,478.1287537,277.0231018,36.43527985,59.54924774,5.217999935,4.234000206,57388400,3343000,29659000,2106400,8972200,36010437368,1637200,3893900,13842900,6677900,11870000,202373,5752700,1407000,2720200,2861623,4229500,6864100,5961500,13277400,2572100,7279693,8864400,16725600,10816900,513648000,5842700,1127200,922000,3113300,8752400,17854100,13738300,0,0
2024-03-27,171.9076538,271.2462463,179.8300018,223.3760071,191.9499969,69455.34375,355.1927185,298.6322937,47.35491562,144.8148956,119.3840714,2190.600098,203.1000061,402.1195984,372.0909729,186.2678986,181.1417847,149.6929169,192.0037994,58.39151764,272.2260742,84.3318634,125.4498978,416.0067139,91.32085419,90.20899963,155.5523987,341.7319031,223.0211945,478.8959656,275.4632568,37.05070877,59.75591278,5.215000153,4.196000099,60273300,2256300,33272600,2153100,7372800,40827113309,2262800,3859900,17231000,7416900,10782800,31200,6041000,2353600,2536500,2928466,3693300,8461600,8725800,12551200,2605000,4641676,16061600,16705000,11095700,586067000,6599700,958500,967600,2653100,5190700,19260100,14363400,0,0
2024-03-28,170.0924683,269.3703918,180.3800049,223.3171539,192.9900055,70744.95313,356.9265442,298.4341736,47.48812103,146.102356,120.7458649,2217.399902,205.7200012,404.4824524,369.8828735,186.3768768,181.2936859,149.9108887,192.754425,58.53503418,272.1585693,85.52518463,125.6403351,415.3058472,91.17533875,90.31495667,155.2080078,342.1653137,224.2979279,480.4499207,275.5224609,37.42531586,59.21464539,5.203000069,4.205999851,65672700,2289900,38051600,2295800,4471700,34374900617,2028600,4892300,18139700,8331600,15367400,2040,9194500,2409700,4108200,3813340,3742200,6181500,8628300,13683500,3453900,5245776,10189700,21871200,11331700,435212000,7191500,995100,871100,3820000,5844400,19771400,17535100,0,0
2024-03-29,,,,,,69892.82813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25230851763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-30,,,,,,69645.30469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17130241883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,,,,,,71333.64844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20050941373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,168.6542053,268.1576843,180.9700012,223.2386932,189.5,69702.14844,354.3062744,299.504303,47.61181641,147.3434753,119.9268112,2236.5,207.8200073,400.4346313,354.8696289,183.4347992,180.2208862,149.5223541,191.4456482,58.05664825,270.4886475,90.66776276,124.7262421,419.1063538,89.7977066,90.32195282,153.6105042,333.1316223,222.3681946,475.5939636,274.7326965,37.71073914,59.04734421,5.217999935,4.328999996,46240500,1868600,29174500,1616700,5107800,34873527352,1953800,2918100,15138100,6285700,8419700,400,13677100,1863900,4333200,2357436,2364300,4364700,7309000,11668700,2408800,13004800,5377600,16316000,10360000,452441000,5971900,992200,801300,2928700,5084000,15031600,13837600,0,0
2024-04-02,167.4738312,261.6867981,180.6900024,221.1986389,188.0399933,65446.97266,355.3680115,301.2284851,46.96481323,147.9918365,121.199791,2261,210.8899994,397.1808777,350.0195007,181.8184509,179.3189697,149.4749603,191.3686676,57.54956436,268.0947571,89.52983856,124.1168442,416.0166016,88.23576355,89.41136169,153.6009369,328.9940796,222.0660858,444.9430237,274.8907166,37.9426384,58.22068024,5.212999821,4.364999771,49329500,2220500,32611500,1984500,4477200,50705240709,1968900,4746100,16414400,8815400,15517100,435,13421100,1976000,4650500,2774621,2693500,6102300,7014700,13017300,2907700,8912000,6584200,17912000,11107300,433064000,6771200,1608100,1115800,11867000,6912300,17260800,19510100,0,0
2024-04-03,168.2772675,259.9909058,182.4100037,222.2774963,184.9199982,65980.8125,366.0437927,301.9617004,46.75378036,148.6031494,117.4104538,2294.399902,212.7400055,400.9091187,347.0303345,179.7662811,181.2367096,146.1865692,190.8297577,57.24340439,265.9711304,89.86736298,123.6883469,415.0393372,87.63427734,88.92359161,149.372757,329.3192139,223.2453613,446.4969788,273.4295044,38.21022034,58.48639679,5.210000038,4.355000019,47691700,1669200,31046600,2070100,6609300,34488018367,2623700,3047400,22210000,7819700,22480400,285,11416200,1549200,4723000,2648256,2826200,8098200,9353400,13672900,2748000,6060200,7741400,16502300,8876600,370067000,9601800,1095100,856600,4460400,4536600,18211800,14615100,0,0
2024-04-04,167.45401,253.9937744,180,216.0399933,183.2899933,68508.84375,360.1994324,291.458313,46.14944458,148.8346863,115.5453796,2288.800049,211.5200043,393.4041443,344.88974,178.0228271,178.4265442,144.5186615,189.3778381,56.73631287,260.7104187,87.31184387,121.5554733,412.5023804,86.41186523,85.86597443,148.7031555,324.9551086,222.6995544,442.2625732,270.5072937,37.86236572,58.55528259,5.203000069,4.309000015,53704400,2451200,41624300,3035300,6513800,34439527442,2492200,8351000,17374000,9269700,13815400,251,12307300,1704700,4381600,3622997,2983900,6947400,9243800,14320700,4095100,5864200,6753200,19370900,12110300,434965000,6801700,1316700,1212000,5182000,4018600,16461400,14436100,0,0
2024-04-05,168.2078705,255.7560272,185.0700073,218.8636169,183.1399994,67837.64063,369.462738,299.1574707,46.57151794,149.6775665,116.818367,2325.699951,215.1399994,395.1666565,345.072937,179.0216675,179.5658112,144.4144592,191.1201324,56.93723297,257.4284668,87.78437042,121.8696823,420.0440674,86.18873596,87.96801758,149.3249664,326.9154968,225.0289001,442.6121521,273.6072693,37.5680275,58.89972305,5.215000153,4.377999783,42104800,2293800,42374000,1827900,4130400,33748230056,2068300,4918200,18661300,7432800,9653900,344,13382700,1694900,3243400,2347781,2014300,6783000,6532300,10157800,6816000,3514000,5692900,16554800,9716700,399678000,5121200,870300,857000,5747400,4392100,14338700,10335900,0,0
2024-04-06,,,,,,68896.10938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19967785809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,,,,,,69362.55469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21204930369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,167.0869904,255.0454254,185.1900024,220.4869232,181.5599976,71631.35938,363.7839966,298.979126,46.27415085,149.3719025,115.8019485,2331.699951,216.4799957,397.5585327,349.1034546,179.575592,180.2114105,143.656311,192.1171265,56.7076149,258.268219,88.65228271,120.5080643,419.1260681,87.31412506,87.09341431,149.2675323,327.3587952,224.7365112,442.8647156,274.2193604,37.2201767,58.83083725,5.22300005,4.423999786,37425500,1830800,39221300,1401200,6176400,37261432669,2690000,3142900,15375700,7253200,6266000,202,10331400,1181900,4339600,2530167,2678300,5935400,8001000,10284500,3753200,3706700,6282500,14272400,8452500,283220000,5476800,1097700,1462600,4532300,5542400,14457800,11070100,0,0
2024-04-09,168.2971191,256.1443787,185.6699982,216.285965,178.1199951,69139.01563,362.2546997,299.6132813,47.9720192,150.0480652,116.4137802,2343.5,217.6699982,397.7231445,348.4960022,180.1658173,179.7272186,144.3196869,190.8297577,57.13815689,260.0829773,89.3080368,120.6508942,420.7943115,88.2842865,85.31520844,149.8606415,329.5753174,218.1578522,446.4775391,273.1925964,37.0162468,58.84067917,5.21999979,4.366000175,42373800,1792600,36520100,3503000,11427800,36426900409,2042700,2997700,26686600,6576200,7451100,211,13069900,1247200,3022600,2166562,2794200,6135300,7351500,10779100,3934900,4236600,4696600,12496900,7191900,501700000,4608100,789900,975700,3521200,7313900,17224100,10013500,0,0
2024-04-10,166.4224243,252.4399567,185.9499969,214.1313477,174.6300049,70587.88281,362.4202881,296.8883667,47.20462418,150.6686096,115.6440659,2329.600098,215.6100006,388.0877686,338.024353,177.6596222,176.6227112,142.3390503,189.2036133,56.3727417,259.3397522,89.32731628,120.6889877,417.8131714,86.34395599,86.99945831,150.415451,316.3844299,218.6841431,437.0860596,270.9811707,36.72620773,59.65749741,5.243000031,4.559999943,49709300,1949500,35879200,3115000,9727700,38318601774,2148500,3036400,20026400,7525800,6746300,377,13317500,1903300,4805200,3084645,3081700,6809500,7681400,11861900,3817500,3494900,5787700,16216600,7932900,431929000,7784900,1563100,1086700,4493500,5276000,17900400,15097600,0,0
2024-04-11,173.6236572,255.80336,189.0500031,214.6724854,173.3600006,70060.60938,362.3326111,296.4226379,47.51158142,149.9461823,115.604599,2354.800049,219.8000031,384.911499,334.9483948,178.7674255,176.4898071,141.0028534,189.1649017,56.4971199,259.2914124,89.85770416,120.117691,422.4230957,89.25442505,90.5748291,149.0762177,315.1629028,214.8051605,428.9960327,272.1658325,36.39990997,59.13592148,5.237999916,4.576000214,91070300,2169600,40020700,3139000,7625100,30153382941,2535700,3468600,15703900,7682500,6559400,283,11415200,2176200,4104700,3210904,2861700,8374400,10137700,11109000,2519200,2993700,6187200,17966400,15330200,431637000,8209800,1323300,1155600,5844100,8102300,14782200,10987600,0,0
2024-04-12,175.1214447,253.2263336,186.1300049,214.6724854,169.5500031,67195.86719,356.1473083,291.6366882,46.51396561,147.2323456,112.506012,2356.199951,216.8899994,377.1741028,330.609314,178.1227112,173.0435638,139.7993317,176.9301147,55.76041031,258.104187,88.05437469,119.7272797,416.4707031,89.25442505,88.14593506,148.5883636,313.5177002,215.4874268,426.548645,272.4422607,36.00110626,59.18512344,5.230000019,4.499000072,101670900,2140100,38608800,2441200,7568300,44129299406,2072900,3820000,16418100,11071000,12155200,584,30898800,2815800,3550300,3712970,3547400,7100200,31532300,12250900,2708400,3590800,7370000,19253800,10905900,426805000,6770500,1280100,1100100,6045700,9038400,21555000,12280600,0,0
2024-04-13,,,,,,63821.47266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52869738185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,,,,,,65738.72656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49084320047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,171.2926788,251.549408,183.6199951,214.8692474,167.8200073,63426.21094,354.4719238,270.4119873,46.27415085,145.9634094,111.4599915,2365.800049,220.9499969,388.2039795,325.8459473,176.1976471,172.0752106,139.8656311,177.0269012,55.62646484,256.9844971,88.0447464,120.1557693,408.3169861,90.32160187,85.96192932,148.7031555,309.3013916,215.4484406,432.7934265,267.8219604,36.35459137,58.97845078,5.237999916,4.627999783,73531800,1740000,48052400,3459000,6490700,43595917654,2171000,18365100,20310800,7236900,9637100,1801,13239000,6177000,4209200,3373874,3528100,8502300,14766600,12425000,3686700,3674800,6241000,20273500,11597300,443077000,5754000,1745200,1063600,5376800,10267500,16442800,10557200,0,0
2024-04-16,168.0094604,251.6725616,183.3200073,214.8102112,170.5500031,63811.86328,350.5464172,274.8808899,45.96718979,144.7500763,112.3777313,2390.800049,221.2200012,384.3110352,322.8568115,173.1829224,174.4486389,136.8899994,175.0039215,55.54992676,256.2122498,87.80366516,119.0797958,409.2448425,90.60294342,87.37528992,149.1814423,303.7945251,217.456131,455.3833618,267.8910522,36.04642868,58.88988113,5.232999802,4.65899992,73711200,2017600,32891300,4176700,7986700,42847528078,2513900,7624300,14233400,5541900,9291400,41,10746100,3459700,4525500,2972816,4473700,12774900,16451800,11236800,2912900,3037000,5587300,16765600,10388200,370453000,6103300,1440700,1412200,11816500,8237100,14016800,14726300,0,0
2024-04-17,166.640625,250.1851807,181.2799988,214.1510315,170.2100067,61276.69141,349.026886,273.8008423,45.84248734,144.8611908,111.4501343,2371.699951,219.5899963,391.1381531,320.9283447,172.8560333,173.831543,137.1932526,174.3069763,55.98046875,260.5753174,87.71686554,119.3749847,406.5401001,92.00967407,83.99682617,150.1476288,305.5480042,201.3359985,465.1924438,269.2139893,36.05548859,58.70289993,5.239999771,4.585000038,50901200,2175100,31359700,2256800,8162600,41915247049,2313800,4199400,14407600,6733900,7379000,37,11521100,4373800,4273800,2572182,3003000,9378100,9017100,13805100,3383100,3421600,6122800,15855500,10181200,495400000,6621900,1523900,5764800,8759800,5940900,21009200,15329700,0,0
2024-04-18,165.6884003,248.9345398,179.2200012,213.9837952,170.2299957,63512.75391,348.6469727,269.4409485,46.14944458,145.94487,110.9468536,2382.300049,220.3399963,390.3634644,320.9862061,173.5098114,172.2840424,138.1124878,175.4394989,56.36317825,261.5694885,88.21832275,119.241684,399.0675659,92.88282013,84.63253784,151.434845,304.7796326,205.0785065,478.9736938,267.9107971,36.37271881,58.31908798,5.243000031,4.646999836,43122900,2082700,30723800,3901500,5123000,36006307335,2380700,5918200,13080900,4979200,8235600,128,6496900,2776300,3717300,2273829,2886700,9887700,9557700,11125900,3402700,3069400,5992700,21029900,10062900,447260000,7819300,1127500,2048300,8880400,8231800,20173700,12061500,0,0
2024-04-19,163.664917,254.7895813,174.6300049,227.3048706,169.8200073,63843.57031,346.7210999,267.9050598,46.35089111,148.1956024,111.1244888,2398.399902,221.0299988,391.2253723,323.3678589,176.3973846,172.388504,140.1689148,179.8436432,57.56869888,262.5444031,88.98014832,119.7653656,393.9838562,91.70892334,76.16539001,152.2531891,301.4104614,208.6358643,486.6947021,266.3410339,36.69901276,58.58480072,5.244999886,4.614999771,68149400,3380100,56000700,7573700,4693900,49920425401,2929600,4913600,20964400,7734700,9436000,160,8689000,2805500,3076600,3787770,3038000,9750800,13402300,21207900,3017100,3588500,8404300,30565800,11241900,875198000,12034200,1563300,1918300,6618600,7905400,24706500,14165800,0,0
2024-04-20,,,,,,64994.44141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23097485495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,,,,,,64926.64453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20506644853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-22,164.4980927,257.6128845,177.2299957,229.2332001,170.4799957,66837.67969,349.6050415,271.3136902,46.17822647,149.9739532,110.5126572,2332.199951,215.5700073,404.1531677,324.0910645,177.5960388,172.692276,141.315567,183.3378906,57.93227386,266.0097656,89.31768036,120.8698959,395.8001404,91.3790741,79.48187256,154.563858,304.661438,208.8307953,477.0798645,268.8585815,34.98596954,59.18512344,5.244999886,4.623000145,48116400,2165800,37924900,5151300,4724900,28282686673,2085400,6747200,20135700,6779200,6901700,53,13404300,4165600,3112800,2511281,3076500,10118700,11529700,15624500,3129300,2992900,7805800,20286900,8642000,596341000,8926300,1638000,1471700,4697700,6463700,51243200,14910000,0,0
2024-04-23,165.5495453,259.1571655,179.5399933,235.0968475,169.1799927,66407.27344,355.1188049,274.1574707,46.35089111,150.8353424,112.2099686,2327.699951,215.0399933,410.5928955,326.8777466,178.1227112,172.9676361,141.7325287,185.9803772,58.01838303,267.2646179,89.68413544,120.812767,402.3251038,91.21413422,82.38555908,155.4881287,297.8640137,208.8795319,472.175354,270.6158752,35.98298264,58.15179443,5.244999886,4.59800005,49537800,2493300,37046500,4684500,7632100,24310975583,1810700,6285200,16261700,5597600,6839300,171,10730300,2662300,3697400,2713295,5950200,10110400,9144400,13689100,3275700,3729800,7744000,15734500,6582700,438559000,7707300,4426500,1042900,3646700,6438000,25972800,17963900,0,0
2024-04-24,167.6523895,258.6550598,176.5899963,235.2542572,164.3300018,64276.89844,355.382782,273.6719971,46.37966919,151.5022278,112.4171982,2324.5,214.6399994,409.6632996,321.1019287,176.8786926,174.7809296,140.7564545,186.8902283,58.88904572,267.1390991,88.73906708,120.9270248,403.7958374,91.81564331,79.64081573,156.5471954,299.2136536,208.0121002,473.263092,271.5142822,35.79264069,58.91940689,5.255000114,4.65199995,48251800,2467100,34185100,4429200,20889300,30276655120,3032700,3938800,14828500,7610300,6157200,95,5741100,1575900,4029200,3796576,7616600,9756300,6964900,19548300,4071600,3813400,7128300,15065300,6493200,512208000,7217600,2287900,1129200,3724400,8807200,15946600,18529100,0,0
2024-04-25,168.5153198,255.2159271,173.6699982,233.266922,166.8099976,64481.70703,330.4339905,270.6498108,46.13985062,153.0860596,111.2823639,2329.800049,215.9199982,406.7677917,320.1087646,175.2714539,160.3598633,139.1359711,187.1709442,59.0708313,266.0290527,88.1508255,124.4691391,393.9048157,91.13654327,82.59446716,156.499054,300.2775574,208.5578918,479.6340942,271.6524963,35.54792404,59.25400543,5.244999886,4.705999851,50558300,1794000,49249400,3329000,12504700,32155786816,6459600,4811900,18790900,9702600,8045900,1024,6606500,1970100,3787800,4131852,16702200,7642700,9802300,19048500,4179800,2954800,12750100,40586500,5317900,424641000,7094600,2004800,1323200,4329700,8064600,16837700,19263000,0,0
2024-04-26,167.9301147,255.7843933,179.6199951,231.8305206,167.2200012,63755.32031,335.6936035,271.7893066,45.90963745,153.651062,111.2429047,2334.800049,216.6199951,414.0500488,323.1075439,175.6618958,158.6699524,138.4915466,187.2871094,59.0708313,263.6062012,88.55584717,124.9262009,401.091156,91.31116486,87.69514465,155.2859497,301.893219,208.0316162,481.0812073,271.0206299,35.96485519,59.20480347,5.237999916,4.669000149,44838400,2436900,43919800,2993300,7208100,24139372950,3324600,3754600,14658900,9736400,6304800,717,6268500,2322700,2465300,3226819,8983800,6183000,6413700,10994300,3636500,4520900,7758200,29694700,6115700,551011000,5659800,1820300,1706000,2727000,6840600,18246200,11045200,0,0
2024-04-27,,,,,,63419.14063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19530783039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
